SizeID,ShapeID,DimDepth,DimDepthImperial,DimWidth,DimWidthImperial,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimGage,DimGageImperial,DimDiameter,DimDiameterImperial,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,Dim1Imperial,Dim1SortValue,Dim2Imperial,Dim2SortValue,Dim3Imperial,Dim3SortValue,Dim4Imperial,Dim4SortValue,Dim5Imperial,Dim5SortValue,Dim6Imperial,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
3258,187,82.5501651003302,82.5501651003302,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,607.8137758,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-3 1/4,,1-1/8X3-1/4,18,28.575057,52,82.550165,,,,,,,,,106496.0,,,,
3259,187,88.90017780035562,88.90017780035562,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,639.5652417,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-3 1/2,,1-1/8X3-1/2,18,28.575057,56,88.900178,,,,,,,,,107520.0,,,,
3260,187,95.250190500381,95.250190500381,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,671.3167076,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-3 3/4,,1-1/8X3-3/4,18,28.575057,60,95.250191,,,,,,,,,108544.0,,,,
3261,187,101.600203200406,101.600203200406,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,703.0681735,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-4,,1-1/8X4,18,28.575057,64,101.6002,,,,,,,,,109568.0,,,,
3262,187,107.950215900432,107.950215900432,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,734.8196394,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-4 1/4,,1-1/8X4-1/4,18,28.575057,68,107.95022,,,,,,,,,110592.0,,,,
3263,187,114.300228600457,114.300228600457,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,762.0351816,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-4 1/2,,1-1/8X4-1/2,18,28.575057,72,114.30023,,,,,,,,,111616.0,,,,
3264,187,120.650241300483,120.650241300483,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,793.7866475,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-4 3/4,,1-1/8X4-3/4,18,28.575057,76,120.65024,,,,,,,,,112640.0,,,,
3265,187,127.000254000508,127.000254000508,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,825.5381134,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-5,,1-1/8X5,18,28.575057,80,127.00025,,,,,,,,,112768.0,,,,
3266,187,139.700279400559,139.700279400559,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,889.0410452,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-5 1/2,,1-1/8X5-1/2,18,28.575057,88,139.70028,,,,,,,,,113792.0,,,,
3267,187,152.40030480061,152.40030480061,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,948.0080533,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-6,,1-1/8X6,18,28.575057,96,152.4003,,,,,,,,,114880.0,,,,
3268,187,165.10033020066,165.10033020066,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1006.9750614,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-6 1/2,,1-1/8X6-1/2,18,28.575057,104,165.10033,,,,,,,,,115840.0,,,,
3269,187,177.800355600711,177.800355600711,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1065.9420695,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-7,,1-1/8X7,18,28.575057,112,177.80036,,,,,,,,,117760.0,,,,
3270,187,190.500381000762,190.500381000762,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1129.4450013,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-7 1/2,,1-1/8X7-1/2,18,28.575057,120,190.50038,,,,,,,,,117888.0,,,,
3271,187,203.200406400813,203.200406400813,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1192.9479331,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-8,,1-1/8X8,18,28.575057,128,203.20041,,,,,,,,,119808.0,,,,
3272,187,215.900431800864,215.900431800864,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1251.9149412,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-8 1/2,,1-1/8X8-1/2,18,28.575057,136,215.90043,,,,,,,,,120832.0,,,,
3273,187,228.600457200914,228.600457200914,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1315.417873,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-9,,1-1/8X9,18,28.575057,144,228.60046,,,,,,,,,121856.0,,,,
3274,187,241.300482600965,241.300482600965,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1374.3848811,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-9 1/2,,1-1/8X9-1/2,18,28.575057,152,241.30048,,,,,,,,,122880.0,,,,
3275,187,254.000508001016,254.000508001016,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,0.0,1437.8878129,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/8 x 0'-10,,1-1/8X10,18,28.575057,160,254.00051,,,,,,,,,123008.0,,,,
3276,187,76.2001524003048,76.2001524003048,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,757.4992579,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-3,,1-1/4X3,20,31.750064,48,76.200152,,,,,,,,,124928.0,,,,
3277,187,82.5501651003302,82.5501651003302,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,793.7866475,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-3 1/4,,1-1/4X3-1/4,20,31.750064,52,82.550165,,,,,,,,,125952.0,,,,
3278,187,88.90017780035562,88.90017780035562,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,830.0740371000002,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-3 1/2,,1-1/4X3-1/2,20,31.750064,56,88.900178,,,,,,,,,126976.0,,,,
3279,187,95.250190500381,95.250190500381,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,870.8973504000002,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-3 3/4,,1-1/4X3-3/4,20,31.750064,60,95.250191,,,,,,,,,128000.0,,,,
3280,187,101.600203200406,101.600203200406,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,907.18474,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-4,,1-1/4X4,20,31.750064,64,101.6002,,,,,,,,,129024.0,,,,
3281,187,107.950215900432,107.950215900432,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,948.0080533,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-4 1/4,,1-1/4X4-1/4,20,31.750064,68,107.95022,,,,,,,,,130048.0,,,,
3282,187,114.300228600457,114.300228600457,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,984.2954429,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-4 1/2,,1-1/4X4-1/2,20,31.750064,72,114.30023,,,,,,,,,131072.0,,,,
3283,187,120.650241300483,120.650241300483,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1020.5828325,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-4 3/4,,1-1/4X4-3/4,20,31.750064,76,120.65024,,,,,,,,,132096.0,,,,
3284,187,127.000254000508,127.000254000508,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1061.4061458,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-5,,1-1/4X5,20,31.750064,80,127.00025,,,,,,,,,132224.0,,,,
3285,187,139.700279400559,139.700279400559,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1138.5168487,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-5 1/2,,1-1/4X5-1/2,20,31.750064,88,139.70028,,,,,,,,,133312.0,,,,
3286,187,152.40030480061,152.40030480061,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1211.0916279,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-6,,1-1/4X6,20,31.750064,96,152.4003,,,,,,,,,135168.0,,,,
3287,187,165.10033020066,165.10033020066,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1283.6664071,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-6 1/2,,1-1/4X6-1/2,20,31.750064,104,165.10033,,,,,,,,,136192.0,,,,
3288,187,177.800355600711,177.800355600711,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1360.77711,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-7,,1-1/4X7,20,31.750064,112,177.80036,,,,,,,,,137216.0,,,,
3289,187,190.500381000762,190.500381000762,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1437.8878129,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-7 1/2,,1-1/4X7-1/2,20,31.750064,120,190.50038,,,,,,,,,138240.0,,,,
3290,187,203.200406400813,203.200406400813,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1510.4625921,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-8,,1-1/4X8,20,31.750064,128,203.20041,,,,,,,,,139264.0,,,,
3291,187,215.900431800864,215.900431800864,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1587.573295,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-8 1/2,,1-1/4X8-1/2,20,31.750064,136,215.90043,,,,,,,,,140288.0,,,,
3292,187,228.600457200914,228.600457200914,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1664.6839979,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-9,,1-1/4X9,20,31.750064,144,228.60046,,,,,,,,,141312.0,,,,
3293,187,241.300482600965,241.300482600965,,,,,,,,,,31.750063500127,31.750063500127,,Imperial,0.0,1741.7947008,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1 1/4 x 0'-9 1/2,,1-1/4X9-1/2,20,31.750064,152,241.30048,,,,,,,,,141440.0,,,,
3294,78,31.750063500127,31.750063500127,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,53.07030729,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-1 1/4,,1/2X1-1/4,8,12.700025,20,31.750064,,,,,,,,,0.0,,,,
3295,78,38.1000762001524,38.1000762001524,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,58.05982336,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-1 1/2,,1/2X1-1/2,8,12.700025,24,38.100076,,,,,,,,,1024.0,,,,
3296,78,44.4500889001778,44.4500889001778,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,63.95652417,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-1 3/4,,1/2X1-3/4,8,12.700025,28,44.450089,,,,,,,,,2048.0,,,,
3297,78,50.8001016002032,50.8001016002032,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,70.30681735,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-2,,1/2X2,8,12.700025,32,50.800102,,,,,,,,,3072.0,,,,
3298,78,57.1501143002286,57.1501143002286,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,76.20351816,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-2 1/4,,1/2X2-1/4,8,12.700025,36,57.150114,,,,,,,,,4096.0,,,,
3299,78,63.500127000254,63.500127000254,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,82.55381134,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-2 1/2,,1/2X2-1/2,8,12.700025,40,63.500127,,,,,,,,,5120.0,,,,
3300,78,69.8501397002794,69.8501397002794,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,88.45051214999998,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-2 3/4,,1/2X2-3/4,8,12.700025,44,69.85014,,,,,,,,,6144.0,,,,
3301,78,76.2001524003048,76.2001524003048,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,94.80080533,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-3,,1/2X3,8,12.700025,48,76.200152,,,,,,,,,7168.0,,,,
3302,78,82.5501651003302,82.5501651003302,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,100.69750614,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-3 1/4,,1/2X3-1/4,8,12.700025,52,82.550165,,,,,,,,,8192.0,,,,
3303,78,88.90017780035562,88.90017780035562,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,107.04779932,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-3 1/2,,1/2X3-1/2,8,12.700025,56,88.900178,,,,,,,,,9216.0,,,,
3304,78,95.250190500381,95.250190500381,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,112.94450013,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-3 3/4,,1/2X3-3/4,8,12.700025,60,95.250191,,,,,,,,,9344.0,,,,
3305,78,101.600203200406,101.600203200406,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,0.0,118.84120094,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,1/2 x 0'-4,,1/2X4,8,12.700025,64,101.6002,,,,,,,,,10368.0,,,,
3306,78,38.1000762001524,38.1000762001524,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,98.42954429,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-1 1/2,,5/8X1-1/2,10,15.875032,24,38.100076,,,,,,,,,12288.0,,,,
3307,78,44.4500889001778,44.4500889001778,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,106.59420695,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-1 3/4,,5/8X1-3/4,10,15.875032,28,44.450089,,,,,,,,,13312.0,,,,
3308,78,50.8001016002032,50.8001016002032,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,116.11964672,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-2,,5/8X2,10,15.875032,32,50.800102,,,,,,,,,14336.0,,,,
3309,78,57.1501143002286,57.1501143002286,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,125.64508649,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-2 1/4,,5/8X2-1/4,10,15.875032,36,57.150114,,,,,,,,,15360.0,,,,
3310,78,63.500127000254,63.500127000254,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,135.17052626,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-2 1/2,,5/8X2-1/2,10,15.875032,40,63.500127,,,,,,,,,16384.0,,,,
3311,78,69.8501397002794,69.8501397002794,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,144.69596603,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-2 3/4,,5/8X2-3/4,10,15.875032,44,69.85014,,,,,,,,,17408.0,,,,
3312,78,76.2001524003048,76.2001524003048,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,154.2214058,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-3,,5/8X3,10,15.875032,48,76.200152,,,,,,,,,18432.0,,,,
3313,78,82.5501651003302,82.5501651003302,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,163.2932532,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-3 1/4,,5/8X3-1/4,10,15.875032,52,82.550165,,,,,,,,,19456.0,,,,
3314,78,88.90017780035562,88.90017780035562,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,172.81869297,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-3 1/2,,5/8X3-1/2,10,15.875032,56,88.900178,,,,,,,,,20480.0,,,,
3315,78,95.250190500381,95.250190500381,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,182.34413274,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-3 3/4,,5/8X3-3/4,10,15.875032,60,95.250191,,,,,,,,,21504.0,,,,
3316,78,101.600203200406,101.600203200406,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,191.86957251,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-4,,5/8X4,10,15.875032,64,101.6002,,,,,,,,,21632.0,,,,
3317,78,114.300228600457,114.300228600457,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,210.92045205,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-4 1/2,,5/8X4-1/2,10,15.875032,72,114.30023,,,,,,,,,22656.0,,,,
3318,78,127.000254000508,127.000254000508,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,229.97133159,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-5,,5/8X5,10,15.875032,80,127.00025,,,,,,,,,24576.0,,,,
3319,78,139.700279400559,139.700279400559,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,249.02221113,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-5 1/2,,5/8X5-1/2,10,15.875032,88,139.70028,,,,,,,,,25600.0,,,,
3320,78,152.40030480061,152.40030480061,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,268.07309067,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-6,,5/8X6,10,15.875032,96,152.4003,,,,,,,,,26624.0,,,,
3321,78,165.10033020066,165.10033020066,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,285.30960073,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-6 1/2,,5/8X6-1/2,10,15.875032,104,165.10033,,,,,,,,,27648.0,,,,
3322,78,177.800355600711,177.800355600711,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,304.36048027,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-7,,5/8X7,10,15.875032,112,177.80036,,,,,,,,,28672.0,,,,
3323,78,190.500381000762,190.500381000762,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,323.41135981,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-7 1/2,,5/8X7-1/2,10,15.875032,120,190.50038,,,,,,,,,29696.0,,,,
3324,78,203.200406400813,203.200406400813,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,342.46223935,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-8,,5/8X8,10,15.875032,128,203.20041,,,,,,,,,30720.0,,,,
3325,78,215.900431800864,215.900431800864,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,0.0,359.24515704,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,5/8 x 0'-8 1/2,,5/8X8-1/2,10,15.875032,136,215.90043,,,,,,,,,30848.0,,,,
3326,78,50.8001016002032,50.8001016002032,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,176.9010243,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-2,,3/4X2,12,19.050038,32,50.800102,,,,,,,,,32896.0,,,,
3327,78,57.1501143002286,57.1501143002286,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,190.5087954,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-2 1/4,,3/4X2-1/4,12,19.050038,36,57.150114,,,,,,,,,34816.0,,,,
3328,78,63.500127000254,63.500127000254,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,204.1165665,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-2 1/2,,3/4X2-1/2,12,19.050038,40,63.500127,,,,,,,,,35840.0,,,,
3329,78,69.8501397002794,69.8501397002794,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,218.17792997,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-2 3/4,,3/4X2-3/4,12,19.050038,44,69.85014,,,,,,,,,36864.0,,,,
3330,78,76.2001524003048,76.2001524003048,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,231.78570107,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-3,,3/4X3,12,19.050038,48,76.200152,,,,,,,,,37888.0,,,,
3331,78,82.5501651003302,82.5501651003302,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,245.39347217,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-3 1/4,,3/4X3-1/4,12,19.050038,52,82.550165,,,,,,,,,38912.0,,,,
3332,78,88.90017780035562,88.90017780035562,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,259.00124327,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-3 1/2,,3/4X3-1/2,12,19.050038,56,88.900178,,,,,,,,,39936.0,,,,
3333,78,95.250190500381,95.250190500381,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,272.60901437,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-3 3/4,,3/4X3-3/4,12,19.050038,60,95.250191,,,,,,,,,40064.0,,,,
3334,78,101.600203200406,101.600203200406,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,286.67037784,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-4,,3/4X4,12,19.050038,64,101.6002,,,,,,,,,41984.0,,,,
3335,78,114.300228600457,114.300228600457,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,313.88592004,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-4 1/2,,3/4X4-1/2,12,19.050038,72,114.30023,,,,,,,,,43136.0,,,,
3336,78,127.000254000508,127.000254000508,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,341.10146224,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-5,,3/4X5,12,19.050038,80,127.00025,,,,,,,,,44224.0,,,,
3337,78,139.700279400559,139.700279400559,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,368.77059681,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-5 1/2,,3/4X5-1/2,12,19.050038,88,139.70028,,,,,,,,,45184.0,,,,
3338,78,152.40030480061,152.40030480061,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,395.98613901,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-6,,3/4X6,12,19.050038,96,152.4003,,,,,,,,,46272.0,,,,
3339,78,165.10033020066,165.10033020066,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,421.38731173,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-6 1/2,,3/4X6-1/2,12,19.050038,104,165.10033,,,,,,,,,47232.0,,,,
3340,78,177.800355600711,177.800355600711,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,449.0564463,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-7,,3/4X7,12,19.050038,112,177.80036,,,,,,,,,48256.0,,,,
3341,78,190.500381000762,190.500381000762,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,0.0,476.2719885,,,,,,,,,,,,,,%,,,,,,,,%,,,,,,,,,,,,,,,,,,3/4 x 0'-7 1/2,,3/4X7-1/2,12,19.050038,120,190.50038,,,,,,,,,49280.0,,,,
